日期,类型,代码,名称,连板数
20251215,ZT,sh600186,莲花控股,1.0
20251215,ZT,sz002792,通宇通讯,1.0
20251215,ZT,sz002115,三维通信,1.0
20251215,ZT,sh600879,航天电子,1.0
20251215,ZT,sz002413,雷科防务,1.0
20251215,ZT,bj920665,科强股份,1.0
20251215,ZT,sz300423,昇辉科技,1.0
20251215,ZT,sh601828,美凯龙  ,1.0
20251215,ZT,sz002187,广百股份,1.0
20251215,ZT,sz002697,红旗连锁,1.0
20251215,ZT,sz000620,盈新发展,1.0
20251215,ZT,sh688720,艾森股份,1.0
20251215,ZT,sh601208,东材科技,1.0
20251215,ZT,sh601908,京运通  ,1.0
20251215,ZT,sh600135,乐凯胶片,1.0
20251215,ZT,sh600271,航天信息,1.0
20251215,ZT,sh603871,嘉友国际,1.0
20251215,ZT,sz002307,北新路桥,1.0
20251215,ZT,sz001317,三羊马,1.0
20251215,ZT,sz300118,东方日升,1.0
20251215,ZT,sh601778,晶科科技,1.0
20251215,ZT,sz002053,云南能投,1.0
20251215,ZT,sz000825,太钢不锈,1.0
20251215,ZT,sh600399,抚顺特钢,1.0
20251215,ZT,sz002083,孚日股份,1.0
20251215,ZT,sz001270,*ST铖昌,1.0
20251215,ZT,sh600165,*ST宁科 ,1.0
20251215,ZT,sz002200,*ST交投,1.0
20251215,ZT,sh603822,ST嘉澳  ,1.0
20251215,ZT,sz000609,ST中迪,1.0
20251215,ZT,sz002868,*ST绿康,1.0
20251215,ZT,sz000950,重药控股,1.0
20251215,ZT,sz000536,华映科技,1.0
20251215,ZT,sz002382,蓝帆医疗,1.0
20251215,ZT,sh600408,安泰集团,1.0
20251215,ZT,sz000061,农 产 品,1.0
20251215,ZT,sh600187,国中水务,1.0
20251215,ZT,sz002674,兴业科技,1.0
20251215,ZT,sz002676,顺威股份,1.0
20251215,ZT,sz000850,华茂股份,1.0
20251215,ZT,sh603311,金海高科,1.0
20251215,ZT,sz000007,全新好,1.0
20251215,ZT,bj920857,泓禧科技,1.0
20251215,ZT,sh600232,金鹰股份,1.0
20251216,ZT,sz001208,华菱线缆,4.0
20251216,ZT,sh600865,百大集团,4.0
20251216,ZT,sz000890,法尔胜,4.0
20251216,ZT,sz002300,太阳电缆,3.0
20251216,ZT,sz001331,胜通能源,3.0
20251216,ZT,sz001317,三羊马,2.0
20251216,ZT,sz002187,广百股份,2.0
20251216,ZT,sz002792,通宇通讯,2.0
20251216,ZT,sz002329,皇氏集团,2.0
20251216,ZT,sz002697,红旗连锁,2.0
20251216,ZT,sh600271,航天信息,2.0
20251216,ZT,sz002853,皮阿诺,2.0
20251216,ZT,sh600879,航天电子,2.0
20251216,ZT,sh600697,欧亚集团,1.0
20251216,ZT,sh601366,利群股份,1.0
20251216,ZT,sh601933,永辉超市,1.0
20251216,ZT,sh600280,中央商场,1.0
20251216,ZT,sh603708,家家悦  ,1.0
20251216,ZT,sh600828,茂业商业,1.0
20251216,ZT,sz002703,浙江世宝,1.0
20251216,ZT,sz002766,索菱股份,1.0
20251216,ZT,sh600650,锦江在线,1.0
20251216,ZT,sh603023,威帝股份,1.0
20251216,ZT,sz300552,万集科技,1.0
20251216,ZT,sz002813,路畅科技,1.0
20251216,ZT,bj920092,汉鑫科技,1.0
20251216,ZT,sh600733,北汽蓝谷,1.0
20251216,ZT,sh603528,多伦科技,1.0
20251216,ZT,sh600198,大唐电信,1.0
20251216,ZT,sz300516,久之洋,1.0
20251216,ZT,sh605222,起帆电缆,1.0
20251216,ZT,sh603123,翠微股份,1.0
20251216,ZT,sz002104,恒宝股份,1.0
20251216,ZT,sz000716,黑芝麻,1.0
20251216,ZT,sh603696,安记食品,1.0
20251216,ZT,sh601566,九牧王  ,1.0
20251216,ZT,sz001270,*ST铖昌,1.0
20251216,ZT,sh600165,*ST宁科 ,1.0
20251216,ZT,sh603822,ST嘉澳  ,1.0
20251216,ZT,sz000656,*ST金科,1.0
20251216,ZT,sz001255,博菲电气,1.0
20251216,ZT,sz002607,中公教育,1.0
20251216,ZT,bj920765,美之高,1.0
20251216,ZT,sz002285,世联行,1.0
20251216,ZT,sh603212,赛伍技术,1.0
20251216,ZT,sh603863,松炀资源,1.0
20251217,ZT,sh600865,百大集团,5.0
20251217,ZT,sz001331,胜通能源,4.0
20251217,ZT,sz001317,三羊马,3.0
20251217,ZT,sz002853,皮阿诺,3.0
20251217,ZT,sh603123,翠微股份,2.0
20251217,ZT,sh601366,利群股份,2.0
20251217,ZT,sz002703,浙江世宝,2.0
20251217,ZT,sz001255,博菲电气,2.0
20251217,ZT,sh603703,盛洋科技,1.0
20251217,ZT,sz002491,通鼎互联,1.0
20251217,ZT,sh601869,长飞光纤,1.0
20251217,ZT,sz003031,中瓷电子,1.0
20251217,ZT,sz301205,联特科技,1.0
20251217,ZT,sz002281,光迅科技,1.0
20251217,ZT,sz002796,世嘉科技,1.0
20251217,ZT,sz002536,飞龙股份,1.0
20251217,ZT,sz002837,英维克,1.0
20251217,ZT,sz301123,奕东电子,1.0
20251217,ZT,sh603757,大元泵业,1.0
20251217,ZT,sh603090,宏盛股份,1.0
20251217,ZT,sz000546,金圆股份,1.0
20251217,ZT,sz002759,天际股份,1.0
20251217,ZT,sz001203,大中矿业,1.0
20251217,ZT,sz002240,盛新锂能,1.0
20251217,ZT,sz001359,平安电工,1.0
20251217,ZT,sh603124,江南新材,1.0
20251217,ZT,sz002916,深南电路,1.0
20251217,ZT,sh600250,南京商旅,1.0
20251217,ZT,sh600706,曲江文旅,1.0
20251217,ZT,sz002188,中天服务,1.0
20251217,ZT,sh601399,国机重装,1.0
20251217,ZT,sz002735,王子新材,1.0
20251217,ZT,sz300551,古鳌科技,1.0
20251217,ZT,sz002788,鹭燕医药,1.0
20251217,ZT,sh605365,立达信  ,1.0
20251217,ZT,sh688228,开普云  ,1.0
20251217,ZT,sh600501,航天晨光,1.0
20251217,ZT,sz002044,美年健康,1.0
20251217,ZT,sz001270,*ST铖昌,1.0
20251217,ZT,sh600165,*ST宁科 ,1.0
20251217,ZT,sz002717,ST岭南,1.0
20251217,ZT,sz002581,ST未名,1.0
20251217,ZT,sh603389,*ST亚振 ,1.0
20251217,ZT,sh600228,*ST返利 ,1.0
20251217,ZT,sh603021,ST华鹏  ,1.0
20251217,ZT,sh600079,ST人福  ,1.0
20251217,ZT,sz002865,钧达股份,1.0
20251217,ZT,sz002969,嘉美包装,1.0
20251217,ZT,sz002910,庄园牧场,1.0
20251217,ZT,sh600234,科新发展,1.0
20251217,ZT,sh601231,环旭电子,1.0
20251217,ZT,sz002545,东方铁塔,1.0
20251217,ZT,sh603585,苏利股份,1.0
20251217,ZT,sz002931,锋龙股份,1.0
20251217,ZT,sz002198,嘉应制药,1.0
20251217,ZT,sh600725,云维股份,1.0
20251217,ZT,sz003005,竞业达,1.0
20251218,ZT,sh600865,百大集团,6.0
20251218,ZT,sz001331,胜通能源,5.0
20251218,ZT,sz002853,皮阿诺,4.0
20251218,ZT,sz002703,浙江世宝,3.0
20251218,ZT,sh601366,利群股份,3.0
20251218,ZT,sz001255,博菲电气,3.0
20251218,ZT,sh603703,盛洋科技,2.0
20251218,ZT,sh603585,苏利股份,2.0
20251218,ZT,sz002188,中天服务,2.0
20251218,ZT,sz002044,美年健康,2.0
20251218,ZT,sh605365,立达信  ,2.0
20251218,ZT,sz002910,庄园牧场,2.0
20251218,ZT,sh601869,长飞光纤,2.0
20251218,ZT,sh600250,南京商旅,2.0
20251218,ZT,sz002788,鹭燕医药,2.0
20251218,ZT,sz002865,钧达股份,2.0
20251218,ZT,sz002969,嘉美包装,2.0
20251218,ZT,sz002361,神剑股份,1.0
20251218,ZT,sz002565,顺灏股份,1.0
20251218,ZT,sz002977,天箭科技,1.0
20251218,ZT,sz002985,北摩高科,1.0
20251218,ZT,sh603679,华体科技,1.0
20251218,ZT,sz002149,西部材料,1.0
20251218,ZT,bj920885,星辰科技,1.0
20251218,ZT,sh600280,中央商场,1.0
20251218,ZT,sh600838,上海九百,1.0
20251218,ZT,sh600824,益民集团,1.0
20251218,ZT,sh600628,新世界  ,1.0
20251218,ZT,sz000950,重药控股,1.0
20251218,ZT,sh603716,塞力医疗,1.0
20251218,ZT,sz000411,英特集团,1.0
20251218,ZT,sz002727,一心堂,1.0
20251218,ZT,sz301017,漱玉平民,1.0
20251218,ZT,sz002103,广博股份,1.0
20251218,ZT,sz000863,三湘印象,1.0
20251218,ZT,sh603777,来伊份  ,1.0
20251218,ZT,sz300640,德艺文创,1.0
20251218,ZT,sz002614,奥佳华,1.0
20251218,ZT,sz002329,皇氏集团,1.0
20251218,ZT,sz002772,众兴菌业,1.0
20251218,ZT,sh600191,华资实业,1.0
20251218,ZT,sz301408,华人健康,1.0
20251218,ZT,sh688246,嘉和美康,1.0
20251218,ZT,sh601566,九牧王  ,1.0
20251218,ZT,sz000797,中国武夷,1.0
20251218,ZT,sh603023,威帝股份,1.0
20251218,ZT,sz002355,兴民智通,1.0
20251218,ZT,sh603803,瑞斯康达,1.0
20251218,ZT,sz002522,浙江众成,1.0
20251218,ZT,sh603221,爱丽家居,1.0
20251218,ZT,sh605318,法狮龙  ,1.0
20251218,ZT,sz001270,*ST铖昌,1.0
20251218,ZT,sh600165,*ST宁科 ,1.0
20251218,ZT,sh603389,*ST亚振 ,1.0
20251218,ZT,sz002581,ST未名,1.0
20251218,ZT,sz000609,ST中迪,1.0
20251218,ZT,sz000638,*ST万方,1.0
20251218,ZT,sh600608,*ST沪科 ,1.0
20251218,ZT,sz002808,*ST恒久,1.0
20251218,ZT,sh600599,*ST熊猫 ,1.0
20251218,ZT,sz002058,*ST威尔,1.0
20251218,ZT,sh603517,ST绝味  ,1.0
20251218,ZT,sh600107,ST尔雅  ,1.0
20251218,ZT,sz300710,万隆光电,1.0
20251218,ZT,sh601198,东兴证券,1.0
20251218,ZT,sz002338,奥普光电,1.0
20251218,ZT,sh600137,浪莎股份,1.0
20251218,ZT,sz000017,深中华A,1.0
20251218,ZT,sh600439,瑞贝卡  ,1.0
20251218,ZT,sz002319,乐通股份,1.0
20251218,ZT,bj920407,驰诚股份,1.0
20251218,ZT,sz001330,博纳影业,1.0
20251218,ZT,sh603022,新通联  ,1.0
20251219,ZT,sz001331,胜通能源,6.0
20251219,ZT,sz002703,浙江世宝,4.0
20251219,ZT,sh603585,苏利股份,3.0
20251219,ZT,sz002188,中天服务,3.0
20251219,ZT,sz002910,庄园牧场,3.0
20251219,ZT,sz002788,鹭燕医药,3.0
20251219,ZT,sz002969,嘉美包装,3.0
20251219,ZT,sh603023,威帝股份,2.0
20251219,ZT,sz000863,三湘印象,2.0
20251219,ZT,sh601566,九牧王  ,2.0
20251219,ZT,sz002149,西部材料,2.0
20251219,ZT,sh600838,上海九百,2.0
20251219,ZT,sh603679,华体科技,2.0
20251219,ZT,sz002361,神剑股份,2.0
20251219,ZT,sh605318,法狮龙  ,2.0
20251219,ZT,sz002735,王子新材,1.0
20251219,ZT,sh603757,大元泵业,1.0
20251219,ZT,sz002666,德联集团,1.0
20251219,ZT,sh600468,百利电气,1.0
20251219,ZT,sz002204,大连重工,1.0
20251219,ZT,sh601106,中国一重,1.0
20251219,ZT,sh600990,四创电子,1.0
20251219,ZT,sz002639,雪人集团,1.0
20251219,ZT,sz002813,路畅科技,1.0
20251219,ZT,sz002766,索菱股份,1.0
20251219,ZT,sz002677,浙江美大,1.0
20251219,ZT,sz000981,山子高科,1.0
20251219,ZT,sz000826,启迪环境,1.0
20251219,ZT,sz001379,腾达科技,1.0
20251219,ZT,sz002046,国机精工,1.0
20251219,ZT,sh600330,天通股份,1.0
20251219,ZT,sh603977,国泰集团,1.0
20251219,ZT,sh600234,科新发展,1.0
20251219,ZT,sz002133,广宇集团,1.0
20251219,ZT,sz002163,海南发展,1.0
20251219,ZT,sz000036,华联控股,1.0
20251219,ZT,sz300947,德必集团,1.0
20251219,ZT,sz300703,创源股份,1.0
20251219,ZT,sz000917,电广传媒,1.0
20251219,ZT,sz003010,若羽臣,1.0
20251219,ZT,sh603817,海峡环保,1.0
20251219,ZT,sh600493,凤竹纺织,1.0
20251219,ZT,sz000632,三木集团,1.0
20251219,ZT,sz002264,新 华 都,1.0
20251219,ZT,sz000417,合百集团,1.0
20251219,ZT,sz000419,通程控股,1.0
20251219,ZT,sh603069,海汽集团,1.0
20251219,ZT,sz000566,海南海药,1.0
20251219,ZT,sz002596,海南瑞泽,1.0
20251219,ZT,sz000523,红棉股份,1.0
20251219,ZT,sz000639,西王食品,1.0
20251219,ZT,sh605003,众望布艺,1.0
20251219,ZT,sh603608,天创时尚,1.0
20251219,ZT,sz002501,利源股份,1.0
20251219,ZT,sh600620,天宸股份,1.0
20251219,ZT,sz002491,通鼎互联,1.0
20251219,ZT,sz300557,理工光科,1.0
20251219,ZT,sh600165,*ST宁科 ,1.0
20251219,ZT,sh603389,*ST亚振 ,1.0
20251219,ZT,sz000638,*ST万方,1.0
20251219,ZT,sz002808,*ST恒久,1.0
20251219,ZT,sh600107,ST尔雅  ,1.0
20251219,ZT,sh600079,ST人福  ,1.0
20251219,ZT,sz002693,*ST双成,1.0
20251219,ZT,sz002762,*ST金比,1.0
20251219,ZT,sz002713,*ST东易,1.0
20251219,ZT,sh603813,*ST原尚 ,1.0
20251219,ZT,sh603398,*ST沐邦 ,1.0
20251219,ZT,sz000669,ST金鸿,1.0
20251219,ZT,sh603698,航天工程,1.0
20251219,ZT,sh600367,红星发展,1.0
20251219,ZT,sh600936,广西广电,1.0
20251219,ZT,sz000510,新金路,1.0
20251219,ZT,sz001336,楚环科技,1.0
20251219,ZT,sz002644,佛慈制药,1.0
20251219,ZT,sh603031,安孚科技,1.0
20251219,ZT,sh603626,科森科技,1.0
20251219,ZT,sz002105,信隆健康,1.0
20251219,ZT,sh600391,航发科技,1.0
20251219,ZT,sh600076,康欣新材,1.0
20251219,ZT,sz002748,世龙实业,1.0
20251219,ZT,sh600108,亚盛集团,1.0
20251222,ZT,sz001331,胜通能源,7.0
20251222,ZT,sz002910,庄园牧场,4.0
20251222,ZT,sz002788,鹭燕医药,4.0
20251222,ZT,sz002969,嘉美包装,4.0
20251222,ZT,sz002361,神剑股份,3.0
20251222,ZT,sz000523,红棉股份,2.0
20251222,ZT,sh603977,国泰集团,2.0
20251222,ZT,sz001336,楚环科技,2.0
20251222,ZT,sz000981,山子高科,2.0
20251222,ZT,sh603069,海汽集团,2.0
20251222,ZT,sz002666,德联集团,2.0
20251222,ZT,sz002163,海南发展,2.0
20251222,ZT,sz000566,海南海药,2.0
20251222,ZT,sh601106,中国一重,2.0
20251222,ZT,sz002596,海南瑞泽,2.0
20251222,ZT,sz002046,国机精工,2.0
20251222,ZT,sz002320,海峡股份,1.0
20251222,ZT,sz000796,凯撒旅业,1.0
20251222,ZT,sz000955,欣龙控股,1.0
20251222,ZT,sh601118,海南橡胶,1.0
20251222,ZT,sz300086,康芝药业,1.0
20251222,ZT,sz000567,海德股份,1.0
20251222,ZT,sh600515,海南机场,1.0
20251222,ZT,sz000572,海马汽车,1.0
20251222,ZT,sz000886,海南高速,1.0
20251222,ZT,sh601969,海南矿业,1.0
20251222,ZT,sz000505,京粮控股,1.0
20251222,ZT,sz000571,新大洲A,1.0
20251222,ZT,sz000735,罗 牛 山,1.0
20251222,ZT,sz300189,神农种业,1.0
20251222,ZT,sh600759,洲际油气,1.0
20251222,ZT,sh600221,海航控股,1.0
20251222,ZT,sh601869,长飞光纤,1.0
20251222,ZT,sh601231,环旭电子,1.0
20251222,ZT,sz000070,特发信息,1.0
20251222,ZT,sz002951,金时科技,1.0
20251222,ZT,sh603618,杭电股份,1.0
20251222,ZT,sh600487,亨通光电,1.0
20251222,ZT,sh688668,鼎通科技,1.0
20251222,ZT,sz002792,通宇通讯,1.0
20251222,ZT,sh603344,星德胜  ,1.0
20251222,ZT,sh603380,易德龙  ,1.0
20251222,ZT,sz002523,天桥起重,1.0
20251222,ZT,sh603959,百利科技,1.0
20251222,ZT,sh600376,首开股份,1.0
20251222,ZT,sz003021,兆威机电,1.0
20251222,ZT,sh600580,卧龙电驱,1.0
20251222,ZT,sz002169,智光电气,1.0
20251222,ZT,sh603163,圣晖集成,1.0
20251222,ZT,sh603928,兴业股份,1.0
20251222,ZT,sz301611,珂玛科技,1.0
20251222,ZT,sh605358,立昂微  ,1.0
20251222,ZT,sh603929,亚翔集成,1.0
20251222,ZT,sz002151,北斗星通,1.0
20251222,ZT,sz002414,高德红外,1.0
20251222,ZT,sz000551,创元科技,1.0
20251222,ZT,sz002228,合兴包装,1.0
20251222,ZT,sz000753,漳州发展,1.0
20251222,ZT,sh600693,东百集团,1.0
20251222,ZT,sh603696,安记食品,1.0
20251222,ZT,sz002284,亚太股份,1.0
20251222,ZT,sh603458,勘设股份,1.0
20251222,ZT,bj920023,田野股份,1.0
20251222,ZT,sh601888,中国中免,1.0
20251222,ZT,sz002518,科士达,1.0
20251222,ZT,sz002800,天顺股份,1.0
20251222,ZT,sh601068,中铝国际,1.0
20251222,ZT,sh605167,利柏特  ,1.0
20251222,ZT,sh601212,白银有色,1.0
20251222,ZT,sh600165,*ST宁科 ,1.0
20251222,ZT,sh600107,ST尔雅  ,1.0
20251222,ZT,sz000638,*ST万方,1.0
20251222,ZT,sz002693,*ST双成,1.0
20251222,ZT,sz002713,*ST东易,1.0
20251222,ZT,sh600599,*ST熊猫 ,1.0
20251222,ZT,sh600608,*ST沪科 ,1.0
20251222,ZT,sz300506,*ST名家,1.0
20251222,ZT,sz002306,*ST云网,1.0
20251222,ZT,sz002789,*ST建艺,1.0
20251222,ZT,sz002529,*ST海源,1.0
20251222,ZT,sz000752,ST西发,1.0
20251222,ZT,sh603268,*ST松发 ,1.0
20251222,ZT,sh600238,*ST椰岛 ,1.0
20251222,ZT,sz300344,*ST立方,1.0
20251222,ZT,sh600355,*ST精伦 ,1.0
20251222,ZT,sh603828,ST柯利达,1.0
20251222,ZT,sz002199,*ST东晶,1.0
20251222,ZT,sz002289,*ST宇顺,1.0
20251222,ZT,sz002569,*ST步森,1.0
20251222,ZT,sz002168,*ST惠程,1.0
20251222,ZT,sh605199,ST葫芦娃,1.0
20251222,ZT,sh603843,*ST正平 ,1.0
20251222,ZT,sh600696,*ST岩石 ,1.0
20251222,ZT,sz300391,*ST长药,1.0
20251222,ZT,sz001217,华尔泰,1.0
20251222,ZT,sz002175,东方智造,1.0
20251222,ZT,sh600179,安通控股,1.0
20251222,ZT,sz002810,山东赫达,1.0
20251222,ZT,sz002769,普路通,1.0
20251222,ZT,sh605377,华旺科技,1.0
20251222,ZT,sh603535,嘉诚国际,1.0
20251222,ZT,sz002678,珠江钢琴,1.0
20251222,ZT,sz000407,胜利股份,1.0
20251222,ZT,sh603300,海南华铁,1.0
20251222,ZT,sh603868,飞科电器,1.0
20251223,ZT,sz001331,胜通能源,8.0
20251223,ZT,sz002788,鹭燕医药,5.0
20251223,ZT,sz002969,嘉美包装,5.0
20251223,ZT,sz002361,神剑股份,4.0
20251223,ZT,sz001336,楚环科技,3.0
20251223,ZT,sh603069,海汽集团,3.0
20251223,ZT,sz002163,海南发展,3.0
20251223,ZT,sz000566,海南海药,3.0
20251223,ZT,sz002596,海南瑞泽,3.0
20251223,ZT,sz002228,合兴包装,2.0
20251223,ZT,sh603163,圣晖集成,2.0
20251223,ZT,sz002810,山东赫达,2.0
20251223,ZT,sh603696,安记食品,2.0
20251223,ZT,sh603929,亚翔集成,2.0
20251223,ZT,sh600179,安通控股,2.0
20251223,ZT,sh605167,利柏特  ,2.0
20251223,ZT,sz000551,创元科技,2.0
20251223,ZT,sz002643,万润股份,1.0
20251223,ZT,sz000859,国风新材,1.0
20251223,ZT,sh601133,柏诚股份,1.0
20251223,ZT,sh603938,三孚股份,1.0
20251223,ZT,sh688376,美埃科技,1.0
20251223,ZT,sz002909,集泰股份,1.0
20251223,ZT,sz300990,同飞股份,1.0
20251223,ZT,sh603203,快克智能,1.0
20251223,ZT,sz002272,川润股份,1.0
20251223,ZT,sz002837,英维克,1.0
20251223,ZT,sz301123,奕东电子,1.0
20251223,ZT,sz002631,德尔未来,1.0
20251223,ZT,sz002759,天际股份,1.0
20251223,ZT,sz000695,滨海能源,1.0
20251223,ZT,sh603978,深圳新星,1.0
20251223,ZT,sz002407,多氟多,1.0
20251223,ZT,sz002201,九鼎新材,1.0
20251223,ZT,sz300414,中光防雷,1.0
20251223,ZT,sz300726,宏达电子,1.0
20251223,ZT,sz002098,浔兴股份,1.0
20251223,ZT,sz002842,翔鹭钨业,1.0
20251223,ZT,sz002378,章源钨业,1.0
20251223,ZT,sh601208,东材科技,1.0
20251223,ZT,sh603256,宏和科技,1.0
20251223,ZT,sz002796,世嘉科技,1.0
20251223,ZT,sz002957,科瑞技术,1.0
20251223,ZT,sh600712,南宁百货,1.0
20251223,ZT,sz000759,中百集团,1.0
20251223,ZT,sz000638,*ST万方,1.0
20251223,ZT,sh600599,*ST熊猫 ,1.0
20251223,ZT,sz002306,*ST云网,1.0
20251223,ZT,sz002168,*ST惠程,1.0
20251223,ZT,sh600355,*ST精伦 ,1.0
20251223,ZT,sz002569,*ST步森,1.0
20251223,ZT,sz002289,*ST宇顺,1.0
20251223,ZT,sh603268,*ST松发 ,1.0
20251223,ZT,sh600696,*ST岩石 ,1.0
20251223,ZT,sz002789,*ST建艺,1.0
20251223,ZT,sz000668,*ST荣控,1.0
20251223,ZT,sz002586,ST围海,1.0
20251223,ZT,sz002231,*ST奥维,1.0
20251223,ZT,sz002848,*ST高斯,1.0
20251223,ZT,sz000036,华联控股,1.0
20251223,ZT,sh603698,航天工程,1.0
20251223,ZT,sz002718,友邦吊顶,1.0
20251223,ZT,sz002888,惠威科技,1.0
20251223,ZT,sz002330,得利斯,1.0
20251223,ZT,sz002843,泰嘉股份,1.0
20251223,ZT,sz002571,德力股份,1.0
20251223,ZT,sh600550,保变电气,1.0
20251223,ZT,sz002394,联发股份,1.0
20251224,ZT,sz001331,胜通能源,9.0
20251224,ZT,sz002969,嘉美包装,6.0
20251224,ZT,sz002361,神剑股份,5.0
20251224,ZT,sz002163,海南发展,4.0
20251224,ZT,sz002228,合兴包装,3.0
20251224,ZT,sh603163,圣晖集成,3.0
20251224,ZT,sh603696,安记食品,3.0
20251224,ZT,sh600179,安通控股,3.0
20251224,ZT,sz000551,创元科技,3.0
20251224,ZT,sz002909,集泰股份,2.0
20251224,ZT,sz000036,华联控股,2.0
20251224,ZT,sz002201,九鼎新材,2.0
20251224,ZT,sz002759,天际股份,2.0
20251224,ZT,sh603698,航天工程,2.0
20251224,ZT,sz002046,国机精工,1.0
20251224,ZT,sh600330,天通股份,1.0
20251224,ZT,sz002383,合众思壮,1.0
20251224,ZT,sz002363,隆基机械,1.0
20251224,ZT,sh603601,再升科技,1.0
20251224,ZT,sz002324,普利特,1.0
20251224,ZT,sh600783,鲁信创投,1.0
20251224,ZT,sz300593,新雷能,1.0
20251224,ZT,sh603278,大业股份,1.0
20251224,ZT,sz002471,中超控股,1.0
20251224,ZT,sz002297,博云新材,1.0
20251224,ZT,sh605090,九丰能源,1.0
20251224,ZT,sh605598,上海港湾,1.0
20251224,ZT,sz301005,超捷股份,1.0
20251224,ZT,sz002829,星网宇达,1.0
20251224,ZT,sz300629,新劲刚,1.0
20251224,ZT,sh688323,瑞华泰  ,1.0
20251224,ZT,sh600118,中国卫星,1.0
20251224,ZT,sh603678,火炬电子,1.0
20251224,ZT,sz001316,润贝航科,1.0
20251224,ZT,sh600775,南京熊猫,1.0
20251224,ZT,sh600343,航天动力,1.0
20251224,ZT,sh688456,有研粉材,1.0
20251224,ZT,sh600693,东百集团,1.0
20251224,ZT,sz000632,三木集团,1.0
20251224,ZT,sz003016,欣贺股份,1.0
20251224,ZT,sz002752,昇兴股份,1.0
20251224,ZT,sz002961,瑞达期货,1.0
20251224,ZT,sh600755,厦门国贸,1.0
20251224,ZT,sh601231,环旭电子,1.0
20251224,ZT,sz002951,金时科技,1.0
20251224,ZT,sz300131,英唐智控,1.0
20251224,ZT,sh600105,永鼎股份,1.0
20251224,ZT,sz002429,兆驰股份,1.0
20251224,ZT,sz000796,凯撒旅业,1.0
20251224,ZT,sz002865,钧达股份,1.0
20251224,ZT,sz002851,麦格米特,1.0
20251224,ZT,sz002364,中恒电气,1.0
20251224,ZT,sh603097,江苏华辰,1.0
20251224,ZT,sh605007,五洲特纸,1.0
20251224,ZT,sh600103,青山纸业,1.0
20251224,ZT,sh603879,永悦科技,1.0
20251224,ZT,sz000677,恒天海龙,1.0
20251224,ZT,sz002134,天津普林,1.0
20251224,ZT,sh600183,生益科技,1.0
20251224,ZT,sh603090,宏盛股份,1.0
20251224,ZT,sz002427,尤夫股份,1.0
20251224,ZT,sz000985,大庆华科,1.0
20251224,ZT,sh603389,*ST亚振 ,1.0
20251224,ZT,sz002306,*ST云网,1.0
20251224,ZT,sz002289,*ST宇顺,1.0
20251224,ZT,sz002789,*ST建艺,1.0
20251224,ZT,sz000668,*ST荣控,1.0
20251224,ZT,sz002592,ST八菱,1.0
20251224,ZT,sh600525,ST长园  ,1.0
20251224,ZT,sh600193,*ST创兴 ,1.0
20251224,ZT,sh603261,*ST立航 ,1.0
20251224,ZT,sz000608,*ST阳光,1.0
20251224,ZT,sz002703,浙江世宝,1.0
20251224,ZT,sh605003,众望布艺,1.0
20251224,ZT,sz002166,莱茵生物,1.0
20251224,ZT,sh600962,国投中鲁,1.0
20251224,ZT,sz002947,恒铭达,1.0
20251224,ZT,sh601279,英利汽车,1.0
20251224,ZT,sh600475,华光环能,1.0
20251224,ZT,sz300887,谱尼测试,1.0
20251224,ZT,sz000802,北京文化,1.0
20251224,ZT,sh605069,正和生态,1.0
20251224,ZT,sz003007,直真科技,1.0
20251224,ZT,sh603311,金海高科,1.0
20251224,ZT,bj920680,广道退,1.0
20251224,ZT,sh600761,安徽合力,1.0
20251225,ZT,sz001331,胜通能源,10.0
20251225,ZT,sz002969,嘉美包装,7.0
20251225,ZT,sz002361,神剑股份,6.0
20251225,ZT,sz002228,合兴包装,4.0
20251225,ZT,sh603163,圣晖集成,4.0
20251225,ZT,sh600179,安通控股,4.0
20251225,ZT,sz000551,创元科技,4.0
20251225,ZT,sz002201,九鼎新材,3.0
20251225,ZT,sh603698,航天工程,3.0
20251225,ZT,sh605007,五洲特纸,2.0
20251225,ZT,sh600118,中国卫星,2.0
20251225,ZT,sz003007,直真科技,2.0
20251225,ZT,sz301005,超捷股份,2.0
20251225,ZT,sz002951,金时科技,2.0
20251225,ZT,sz002297,博云新材,2.0
20251225,ZT,sz002363,隆基机械,2.0
20251225,ZT,sz002931,锋龙股份,2.0
20251225,ZT,sh603601,再升科技,2.0
20251225,ZT,bj920680,广道退,2.0
20251225,ZT,sh603278,大业股份,2.0
20251225,ZT,sh600755,厦门国贸,2.0
20251225,ZT,sh605598,上海港湾,2.0
20251225,ZT,sh600783,鲁信创投,2.0
20251225,ZT,sz002792,通宇通讯,1.0
20251225,ZT,sz300900,广联航空,1.0
20251225,ZT,sh600345,长江通信,1.0
20251225,ZT,sz003009,中天火箭,1.0
20251225,ZT,sh605123,派克新材,1.0
20251225,ZT,sz002446,盛路通信,1.0
20251225,ZT,sz002935,天奥电子,1.0
20251225,ZT,sh603809,豪能股份,1.0
20251225,ZT,sz002115,三维通信,1.0
20251225,ZT,sz002202,金风科技,1.0
20251225,ZT,sz001400,江顺科技,1.0
20251225,ZT,sz001208,华菱线缆,1.0
